pontoId,lat,lon,pathBTS1,pathBTS2,pathBTS3,pathBTS4,pathBTS5,pathBTS6,taBTS1,taBTS2,taBTS3,taBTS4,taBTS5,taBTS6
1439,-8.069996,-34.896065,95.49,121.39,114.69,107.94,124.49,116.69,0,1,2,1,1,1
1440,-8.069994,-34.8941,106.59,119.323333333333,124.423333333333,113.89,115.356666666667,102.456666666667,0,1,3,1,1,1
1441,-8.069989,-34.896049,93.2233333333333,120.623333333333,117.423333333333,105.556666666667,117.29,117.99,0,1,2,1,1,1
1442,-8.069986,-34.900864,131.623333333333,129.956666666667,118.29,125.256666666667,136.156666666667,132.023333333333,1,1,1,1,2,1
1443,-8.069985,-34.897453,107.64,118.84,119.29,110.69,116.59,110.19,1,1,2,1,1,1
1444,-8.069985,-34.890697,113.94,111.74,112.49,98.74,86.54,126.29,0,1,3,1,0,1
1445,-8.069984,-34.894127,107.956666666667,122.223333333333,119.423333333333,107.756666666667,109.156666666667,106.69,0,1,3,1,1,1
1446,-8.069982,-34.897457,104.856666666667,118.123333333333,121.656666666667,111.656666666667,116.523333333333,109.423333333333,1,1,2,1,1,1
1447,-8.069982,-34.896214,106.99,111.34,124.89,95.04,121.59,122.34,0,1,2,1,1,1
1448,-8.069979,-34.890102,100.956666666667,137.723333333333,128.056666666667,121.69,114.356666666667,133.19,0,1,3,1,0,1
1449,-8.069966,-34.894264,111.856666666667,123.656666666667,123.256666666667,121.823333333333,117.99,100.89,0,1,3,1,1,1
1450,-8.069963,-34.897484,107.956666666667,123.056666666667,118.79,113.856666666667,124.99,106.156666666667,1,1,2,1,1,1
1451,-8.069962,-34.896267,99.69,110.19,119.09,97.84,123.64,123.09,0,1,2,1,1,1
1452,-8.069961,-34.897476,108.49,118.456666666667,122.223333333333,116.723333333333,123.456666666667,107.89,1,1,2,1,1,1
1453,-8.069961,-34.896019,95.59,120.256666666667,117.99,105.256666666667,120.323333333333,124.09,0,1,2,1,1,1
1454,-8.069956,-34.890182,102.79,138.24,114.69,119.29,105.84,127.59,0,1,3,1,0,1
1455,-8.069952,-34.889473,127.723333333333,122.623333333333,132.19,110.323333333333,111.623333333333,140.49,0,1,3,1,0,1
1456,-8.069949,-34.900837,127.456666666667,130.99,113.39,125.09,132.056666666667,127.256666666667,1,1,1,1,2,1
1457,-8.069948,-34.897308,98.5566666666667,117.923333333333,119.456666666667,106.823333333333,119.423333333333,103.59,0,1,2,1,1,1
1458,-8.069947,-34.896019,95.49,116.34,123.79,113.69,126.54,120.94,0,1,2,1,1,1
1459,-8.069946,-34.897518,107.44,116.69,121.64,109.49,119.49,114.34,1,1,2,1,1,1
1460,-8.069945,-34.897495,108.256666666667,120.256666666667,117.99,112.79,121.39,107.09,1,1,2,1,1,1
1461,-8.069942,-34.896252,105.556666666667,103.456666666667,113.523333333333,92.79,120.623333333333,118.956666666667,0,1,2,1,1,1
1462,-8.069942,-34.894192,110.44,119.34,115.04,108.49,105.79,106.84,0,1,3,1,1,1
1463,-8.069942,-34.890179,105.656666666667,140.623333333333,126.456666666667,127.323333333333,113.89,128.79,0,1,3,1,0,1
1464,-8.069942,-34.889515,118.656666666667,129.123333333333,135.39,109.456666666667,102.123333333333,142.523333333333,0,1,3,1,0,1
1465,-8.069939,-34.894203,103.19,126.59,117.79,118.24,120.74,107.09,0,1,3,1,1,1
1466,-8.069934,-34.897514,108.09,112.79,116.59,111.49,119.523333333333,103.056666666667,1,1,2,1,1,1
1467,-8.06993,-34.897552,109.39,116.556666666667,119.923333333333,119.39,123.023333333333,105.756666666667,1,1,2,1,1,1
1468,-8.069924,-34.89753,107.356666666667,116.823333333333,117.156666666667,114.356666666667,124.823333333333,111.556666666667,1,1,2,1,1,1
1469,-8.069919,-34.89426,109.256666666667,126.723333333333,115.99,115.423333333333,106.09,116.623333333333,0,1,3,1,1,1
1470,-8.069917,-34.900837,127.09,124.14,118.74,123.94,131.54,118.79,1,1,1,1,2,1
1471,-8.069916,-34.897545,108.89,118.79,114.74,114.19,120.19,102.04,1,1,2,1,1,1
1472,-8.069916,-34.894363,108.39,125.29,124.823333333333,113.856666666667,114.723333333333,104.623333333333,0,1,3,1,1,1
1473,-8.069913,-34.890263,111.223333333333,134.223333333333,128.323333333333,117.123333333333,107.59,122.423333333333,0,1,3,1,0,1
1474,-8.069911,-34.897598,105.59,113.24,116.64,115.065,119.49,103.365,1,1,2,1,1,1
1475,-8.069909,-34.895981,93.94,123.64,119.19,109.14,124.79,123.39,0,1,2,1,1,1
1476,-8.069907,-34.897564,106.856666666667,119.09,118.823333333333,116.523333333333,122.923333333333,108.69,1,1,2,1,1,1
1477,-8.069905,-34.896305,103.023333333333,103.99,113.39,95.6233333333333,123.823333333333,123.29,0,1,2,1,1,1
1478,-8.069902,-34.890251,110.19,140.99,126.04,128.24,108.99,127.04,0,1,3,1,0,1
1479,-8.069895,-34.897591,108.19,117.223333333333,118.156666666667,114.123333333333,123.323333333333,107.523333333333,1,1,2,1,1,1
1480,-8.069894,-34.896286,103.24,106.24,110.29,97.09,122.69,119.09,0,1,2,1,1,1
1481,-8.069892,-34.895988,91.5566666666667,122.156666666667,115.256666666667,106.623333333333,120.923333333333,116.023333333333,0,1,2,1,1,1
1482,-8.069888,-34.897655,102.49,113.69,117.94,109.64,125.69,101.79,1,1,2,1,1,1
1483,-8.069884,-34.900814,125.023333333333,129.123333333333,116.956666666667,129.09,133.49,123.523333333333,1,1,1,1,2,1
1484,-8.069882,-34.894314,103.69,124.256666666667,128.223333333333,116.156666666667,118.59,105.523333333333,0,1,3,1,1,1
1485,-8.069882,-34.894306,104.39,124.256666666667,118.756666666667,109.456666666667,109.356666666667,106.656666666667,0,1,3,1,1,1
1486,-8.069881,-34.889469,124.056666666667,134.79,130.756666666667,117.99,103.456666666667,138.723333333333,0,1,3,1,0,1
1487,-8.069879,-34.897629,104.29,114.656666666667,118.223333333333,117.556666666667,119.69,101.423333333333,1,1,2,1,1,1
1488,-8.06987,-34.890347,116.523333333333,139.223333333333,132.823333333333,120.99,110.123333333333,122.29,0,1,3,1,0,1
1489,-8.069864,-34.894459,111.14,126.99,122.49,119.34,113.24,118.34,0,1,3,1,1,1
1490,-8.069862,-34.890324,114.856666666667,136.323333333333,128.723333333333,118.69,108.956666666667,123.29,0,1,3,1,0,1
1491,-8.069861,-34.897724,103.523333333333,115.39,118.29,115.89,120.69,98.39,1,1,2,1,1,1
1492,-8.06986,-34.889503,126.156666666667,131.423333333333,138.156666666667,115.523333333333,103.023333333333,131.623333333333,0,1,3,1,0,1
1493,-8.069859,-34.897675,98.69,114.89,116.623333333333,117.223333333333,123.69,97.79,1,1,2,1,1,1
1494,-8.069857,-34.894382,102.856666666667,123.49,118.823333333333,112.056666666667,113.19,106.656666666667,0,1,3,1,1,1
1495,-8.069849,-34.895947,91.7233333333333,123.556666666667,113.856666666667,109.69,125.356666666667,119.49,0,1,2,1,1,1
1496,-8.069847,-34.890697,107.356666666667,111.023333333333,114.59,100.59,85.5566666666667,126.19,0,1,3,1,0,1
1497,-8.069844,-34.900806,128.09,126.89,117.356666666667,124.056666666667,134.89,122.49,1,1,1,1,2,1
1498,-8.069839,-34.89772,96.4566666666667,117.056666666667,120.523333333333,112.59,120.523333333333,99.59,1,1,2,1,1,1
1499,-8.069836,-34.897339,110.39,113.39,112.04,109.69,121.44,110.49,0,1,2,1,1,1
1500,-8.069834,-34.897789,95.7233333333333,110.056666666667,116.923333333333,113.79,125.59,105.223333333333,1,1,2,1,1,1
1501,-8.069832,-34.89632,113.523333333333,100.956666666667,114.69,91.99,125.99,117.356666666667,0,1,2,1,1,1
1502,-8.069831,-34.896339,106.223333333333,96.9233333333333,110.956666666667,87.09,121.956666666667,123.756666666667,0,1,2,1,1,1
1503,-8.069826,-34.890423,120.14,136.94,126.39,120.09,106.24,120.69,0,1,3,1,0,1
1504,-8.069825,-34.894421,101.79,128.856666666667,122.856666666667,115.123333333333,119.323333333333,108.423333333333,0,1,3,1,1,1
1505,-8.069823,-34.895958,95.49,125.956666666667,117.556666666667,109.523333333333,119.423333333333,116.056666666667,0,1,2,1,1,1
1506,-8.069822,-34.894421,104.523333333333,125.623333333333,122.823333333333,110.39,113.59,108.056666666667,0,1,3,1,1,1
1507,-8.069822,-34.890396,116.59,140.19,126.24,118.24,105.44,123.94,0,1,3,1,0,1
1508,-8.069818,-34.900791,128.59,127.29,114.84,127.74,135.09,124.74,1,1,1,1,2,1
1509,-8.069817,-34.897774,95.8566666666667,117.723333333333,118.356666666667,113.856666666667,128.123333333333,97.0566666666667,1,1,2,1,1,1
1510,-8.069811,-34.894558,105.123333333333,121.856666666667,120.49,119.89,118.523333333333,104.156666666667,0,1,3,1,1,1
1511,-8.06981,-34.89785,94.44,121.84,113.79,111.99,122.69,97.44,1,1,2,1,1,1
1512,-8.069806,-34.889469,121.623333333333,134.623333333333,133.456666666667,111.19,102.523333333333,137.156666666667,0,1,3,1,0,1
1513,-8.069799,-34.894489,103.14,121.74,121.79,116.14,117.19,109.04,0,1,3,1,1,1
1514,-8.069796,-34.897827,95.49,114.44,116.34,109.79,122.34,98.69,1,1,2,1,1,1
1515,-8.06979,-34.897907,99.6233333333333,116.29,115.323333333333,113.156666666667,121.223333333333,105.99,1,1,2,1,1,1
1516,-8.06978,-34.890465,119.69,137.123333333333,129.89,116.623333333333,110.756666666667,124.323333333333,0,1,3,1,0,1
1517,-8.069779,-34.890491,112.89,131.39,125.923333333333,114.256666666667,111.69,109.59,0,1,3,1,0,1
1518,-8.069777,-34.895916,94.9566666666667,123.623333333333,113.09,107.523333333333,121.59,119.323333333333,0,1,2,1,1,1
1519,-8.069776,-34.897877,101.49,116.823333333333,115.99,112.09,122.256666666667,96.7233333333333,1,1,2,1,1,1
1520,-8.069773,-34.889503,130.29,135.79,133.29,112.79,100.023333333333,137.123333333333,0,1,3,1,0,1
1521,-8.069772,-34.897957,98.09,115.823333333333,120.59,113.556666666667,123.09,99.79,1,1,2,1,1,1
1522,-8.069769,-34.894531,102.023333333333,126.123333333333,122.49,118.223333333333,116.79,105.856666666667,0,1,3,1,1,1
1523,-8.069767,-34.900772,121.09,128.09,120.456666666667,125.723333333333,133.856666666667,129.956666666667,1,1,1,1,2,1
1524,-8.069763,-34.894531,99.5566666666667,122.956666666667,120.123333333333,105.79,110.256666666667,105.423333333333,0,1,3,1,1,1
1525,-8.06976,-34.896351,116.423333333333,98.0233333333333,113.923333333333,84.6566666666667,119.89,117.823333333333,0,1,2,1,1,1
1526,-8.069756,-34.894653,106.39,128.19,120.056666666667,119.523333333333,117.556666666667,100.99,0,1,2,1,1,1
1527,-8.069755,-34.897926,99.0566666666667,116.89,117.09,109.69,123.856666666667,98.9566666666667,1,1,2,1,1,1
1528,-8.069753,-34.894581,103.09,127.056666666667,122.956666666667,110.656666666667,111.69,104.523333333333,0,1,3,1,1,1
1529,-8.069752,-34.900768,118.64,126.74,119.54,128.24,135.99,127.24,1,1,1,1,2,1
1530,-8.069752,-34.898006,106.956666666667,114.523333333333,121.69,112.89,126.49,103.456666666667,1,1,2,1,1,1
1531,-8.069743,-34.896374,111.09,99.89,113.19,88.04,120.44,118.84,0,1,2,1,1,1
1532,-8.069741,-34.895927,98.19,121.256666666667,116.523333333333,106.323333333333,116.923333333333,120.123333333333,0,1,2,1,1,1
1533,-8.069738,-34.890526,119.523333333333,138.49,123.09,118.123333333333,107.09,115.556666666667,0,1,3,1,0,1
1534,-8.069736,-34.897972,103.19,118.64,121.04,109.99,121.44,102.19,1,1,2,1,1,1
1535,-8.069731,-34.89056,109.39,135.14,120.94,111.14,112.34,106.79,0,1,3,1,0,1
1536,-8.06973,-34.89806,107.84,116.64,115.44,116.69,122.29,99.59,1,1,2,1,1,1
1537,-8.069728,-34.889473,130.74,130.64,129.89,108.84,99.89,137.24,0,1,3,1,0,1
1538,-8.069718,-34.898018,100.99,120.39,114.823333333333,114.256666666667,122.656666666667,105.69,1,1,2,1,1,1
1539,-8.069718,-34.897358,100.956666666667,115.59,116.323333333333,115.556666666667,125.423333333333,99.1233333333333,0,1,2,1,1,1
1540,-8.069715,-34.894646,105.056666666667,121.356666666667,121.923333333333,114.09,108.29,109.356666666667,0,1,2,1,1,1
1541,-8.069714,-34.894638,102.456666666667,126.99,122.19,117.523333333333,116.223333333333,107.19,0,1,2,1,1,1
1542,-8.069708,-34.898113,101.656666666667,116.99,121.923333333333,109.756666666667,122.09,101.623333333333,1,1,2,1,1,1
1543,-8.069708,-34.890701,111.79,117.223333333333,120.423333333333,105.823333333333,88.7566666666667,120.623333333333,0,1,3,1,0,1
1544,-8.069706,-34.894642,105.09,119.44,119.89,106.74,110.49,97.59,0,1,2,1,1,1
1545,-8.069702,-34.89806,103.19,119.456666666667,118.89,110.023333333333,119.623333333333,102.423333333333,1,1,2,1,1,1
1546,-8.069701,-34.894749,109.056666666667,125.89,119.856666666667,119.556666666667,113.256666666667,107.556666666667,0,1,2,1,1,1
1547,-8.069696,-34.890579,118.39,129.79,128.74,112.44,105.44,106.59,0,1,3,1,0,1
1548,-8.069694,-34.895878,97.5233333333333,117.856666666667,123.29,104.59,118.323333333333,119.556666666667,0,1,2,1,1,1
1549,-8.069687,-34.898163,101.79,115.49,125.523333333333,110.756666666667,120.056666666667,107.59,1,1,2,1,1,1
1550,-8.069687,-34.898102,102.456666666667,118.156666666667,115.39,112.056666666667,119.69,109.256666666667,1,1,2,1,1,1
1551,-8.069687,-34.890633,108.99,127.756666666667,117.49,107.323333333333,104.956666666667,109.523333333333,0,1,3,1,0,1
1552,-8.069685,-34.894699,99.69,123.74,116.69,109.24,112.04,103.84,0,1,2,1,1,1
1553,-8.069685,-34.889503,128.356666666667,129.19,132.756666666667,107.123333333333,103.39,138.79,0,1,3,1,0,1
1554,-8.069683,-34.900734,125.44,130.04,123.74,127.69,134.84,122.94,1,1,1,1,2,1
1555,-8.069679,-34.900742,124.44,128.015,117.04,124.465,132.315,121.49,1,1,1,1,2,1
1556,-8.069677,-34.896381,111.89,103.04,117.49,89.19,120.64,120.24,0,1,2,1,1,1
1557,-8.06967,-34.898144,103.59,119.59,116.19,115.29,118.19,110.14,1,1,2,1,1,1
1558,-8.069669,-34.898209,105.39,115.74,120.04,110.84,114.89,105.19,1,1,2,1,1,1
1559,-8.06966,-34.894741,100.19,126.04,125.04,113.49,116.54,104.19,0,1,2,1,1,1
1560,-8.06966,-34.890625,115.556666666667,128.39,118.856666666667,114.123333333333,102.523333333333,103.956666666667,0,1,3,1,0,1
1561,-8.069659,-34.894741,106.623333333333,124.456666666667,122.456666666667,122.856666666667,109.423333333333,99.49,0,1,2,1,1,1
1562,-8.069654,-34.895889,92.24,122.69,119.19,107.89,117.34,119.04,0,1,2,1,1,1
1563,-8.069654,-34.894745,101.09,122.523333333333,119.223333333333,108.856666666667,109.123333333333,105.79,0,1,2,1,1,1
1564,-8.069653,-34.898254,102.756666666667,113.656666666667,117.923333333333,110.79,117.99,103.323333333333,1,1,2,1,1,1
1565,-8.069653,-34.898186,103.523333333333,113.156666666667,114.956666666667,114.223333333333,117.323333333333,103.856666666667,1,1,2,1,1,1
1566,-8.069649,-34.889477,124.34,131.99,136.54,112.39,103.465,135.265,0,1,3,1,0,1
1567,-8.069648,-34.894848,112.84,122.64,123.24,119.79,112.24,103.39,0,1,2,1,1,1
1568,-8.069646,-34.890701,107.723333333333,131.556666666667,118.956666666667,117.09,113.49,119.423333333333,0,1,3,1,0,1
1569,-8.069644,-34.896408,108.456666666667,98.89,112.856666666667,88.0566666666667,117.29,120.056666666667,0,1,2,1,1,1
1570,-8.069642,-34.894775,99.515,121.015,121.465,113.765,106.94,111.165,0,1,2,1,1,1
1571,-8.069633,-34.898296,105.823333333333,120.656666666667,118.256666666667,113.223333333333,117.456666666667,103.056666666667,1,1,2,1,1,1
1572,-8.069633,-34.898239,101.223333333333,116.356666666667,116.456666666667,112.69,118.19,99.29,1,1,2,1,1,1
1573,-8.06963,-34.890667,107.056666666667,129.99,113.723333333333,111.89,105.69,111.19,0,1,3,1,0,1
1574,-8.069628,-34.894806,101.34,118.94,119.84,114.69,105.09,105.19,0,1,2,1,1,1
1575,-8.069619,-34.894821,103.523333333333,122.456666666667,123.023333333333,118.923333333333,106.123333333333,112.123333333333,0,1,2,1,1,1
1576,-8.069617,-34.894829,105.980322580645,123.560967741935,123.006129032258,116.093225806452,110.180322580645,111.006129032258,0,1,2,1,1,1
1577,-8.069616,-34.89484,101.49,127.1025,119.6775,112.14,112.1275,110.365,0,1,2,1,1,1
1578,-8.069616,-34.894836,101.49,123.923333333333,122.19,119.923333333333,108.19,109.69,0,1,2,1,1,1
1579,-8.069616,-34.894833,104.53,127.45,121.03,116.37,114.69,112.99,0,1,2,1,1,1
1580,-8.069612,-34.898342,102.256666666667,117.623333333333,118.623333333333,113.39,117.59,101.256666666667,1,1,2,1,1,1
1581,-8.069611,-34.894859,104.59,129.69,117.756666666667,117.323333333333,110.89,106.123333333333,0,1,2,1,1,1
1582,-8.06961,-34.898304,97.3233333333333,120.323333333333,121.423333333333,116.09,121.19,105.356666666667,1,1,2,1,1,1
1583,-8.06961,-34.89584,92.19,120.89,119.49,115.14,116.84,111.54,0,1,2,1,1,1
1584,-8.069609,-34.89484,103.29,128.756666666667,117.39,115.39,110.623333333333,110.423333333333,0,1,2,1,1,1
1585,-8.069607,-34.894836,105.59,122.99,120.09,114.94,114.94,100.99,0,1,2,1,1,1
1586,-8.069606,-34.89077,105.89,129.69,119.24,116.54,99.64,109.99,0,1,3,1,0,1
1587,-8.069606,-34.890701,106.99,129.39,120.69,110.24,111.64,113.54,0,1,3,1,0,1
1588,-8.069602,-34.900715,122.923333333333,127.123333333333,117.656666666667,124.79,130.556666666667,119.823333333333,1,1,2,1,2,1
1589,-8.069602,-34.889507,125.123333333333,132.523333333333,130.69,116.123333333333,108.323333333333,132.923333333333,0,1,3,1,0,1
1590,-8.069601,-34.894882,110.44,127.14,118.49,115.84,112.39,105.59,0,1,2,1,1,1
1591,-8.069597,-34.897373,106.756666666667,112.656666666667,119.19,108.323333333333,123.356666666667,99.1566666666667,0,1,2,1,1,1
1592,-8.069596,-34.9007,127.49,127.39,117.39,127.456666666667,131.356666666667,120.123333333333,1,1,2,1,2,1
1593,-8.069596,-34.894943,104.123333333333,125.323333333333,119.956666666667,118.156666666667,120.256666666667,105.923333333333,0,1,2,1,1,1
1594,-8.069588,-34.894917,98.39,127.256666666667,122.456666666667,112.956666666667,118.256666666667,108.056666666667,0,1,2,1,1,1
1595,-8.069586,-34.898396,107.356666666667,115.09,121.756666666667,116.056666666667,120.19,106.523333333333,1,1,2,1,1,1
1596,-8.069586,-34.890732,106.59,135.123333333333,117.823333333333,114.39,106.823333333333,119.823333333333,0,1,3,1,0,1
1597,-8.069582,-34.896412,110.423333333333,99.9233333333333,114.59,89.9566666666667,113.156666666667,117.223333333333,0,1,2,1,1,1
1598,-8.069581,-34.898376,101.44,119.89,122.04,111.99,118.89,107.14,1,1,2,1,1,1
1599,-8.069571,-34.894955,101.19,122.99,117.14,108.04,117.24,110.29,0,1,2,1,1,1
1600,-8.06957,-34.890755,109.523333333333,128.923333333333,119.923333333333,115.49,107.89,115.156666666667,0,1,3,1,0,1
1601,-8.069568,-34.890842,108.723333333333,132.456666666667,124.256666666667,114.79,102.923333333333,106.056666666667,0,1,3,1,0,1
1602,-8.069567,-34.89492,103.29,122.69,115.09,111.49,103.89,114.74,0,1,2,1,1,1
1603,-8.069566,-34.890701,113.59,117.54,117.39,101.89,88.79,117.04,0,1,3,1,0,1
1604,-8.069566,-34.889488,125.99,135.19,130.923333333333,113.423333333333,107.49,132.456666666667,0,1,3,1,0,1
1605,-8.069565,-34.895851,104.756666666667,119.823333333333,114.39,103.79,116.723333333333,120.556666666667,0,1,2,1,1,1
1606,-8.069557,-34.890774,108.89,130.99,118.84,113.09,105.44,112.34,0,1,3,1,0,1
1607,-8.069555,-34.898464,99.39,116.14,116.39,114.99,115.79,105.39,1,1,2,1,1,1
1608,-8.069555,-34.894932,109.856666666667,129.49,123.156666666667,119.59,116.123333333333,104.856666666667,0,1,2,1,1,1
1609,-8.06955,-34.895008,102.69,128.723333333333,114.856666666667,110.69,110.99,114.323333333333,0,1,2,1,1,1
1610,-8.069549,-34.895035,107.84,130.74,125.04,117.54,114.59,117.89,0,1,2,1,1,1
1611,-8.069547,-34.898464,113.123333333333,117.39,117.29,110.923333333333,118.156666666667,103.223333333333,1,1,2,1,1,1
1612,-8.069547,-34.890797,109.856666666667,130.556666666667,120.323333333333,108.89,100.756666666667,106.456666666667,0,1,3,1,0,1
1613,-8.069537,-34.890816,107.823333333333,134.056666666667,123.79,107.923333333333,102.29,105.256666666667,0,1,3,1,0,1
1614,-8.069533,-34.896442,108.123333333333,99.4566666666667,112.156666666667,88.6233333333333,121.723333333333,114.023333333333,0,1,2,1,1,1
1615,-8.069531,-34.890915,108.49,134.556666666667,124.756666666667,114.223333333333,108.09,118.656666666667,0,1,3,1,0,1
1616,-8.06953,-34.895805,99.99,115.623333333333,119.823333333333,106.556666666667,113.156666666667,111.823333333333,0,1,2,1,1,1
1617,-8.069528,-34.894989,106.023333333333,130.223333333333,115.123333333333,112.956666666667,106.79,109.756666666667,0,1,2,1,1,1
1618,-8.069528,-34.890835,110.99,130.656666666667,124.256666666667,112.823333333333,100.056666666667,105.79,0,1,3,1,0,1
1619,-8.069527,-34.889515,121.815,135.215,132.565,115.34,100.79,135.14,0,1,3,1,0,1
1620,-8.069521,-34.900684,120.44,133.49,122.99,129.49,128.99,119.69,1,1,2,1,2,1
1621,-8.069521,-34.890854,117.34,131.59,126.34,116.24,104.44,108.79,0,1,3,1,0,1
1622,-8.06952,-34.895069,106.056666666667,129.69,119.123333333333,112.756666666667,114.056666666667,116.223333333333,0,1,2,1,1,1
1623,-8.069518,-34.898556,104.09,113.89,117.256666666667,115.523333333333,116.156666666667,115.823333333333,1,1,2,1,1,1
1624,-8.069515,-34.890877,119.015,134.615,126.84,119.115,107.44,111.89,0,1,3,1,0,1
1625,-8.069512,-34.900665,122.256666666667,124.623333333333,118.39,126.323333333333,132.756666666667,125.556666666667,1,1,2,1,2,1
1626,-8.069509,-34.890896,124.79,132.69,127.89,122.14,113.29,126.49,0,1,3,1,0,1
1627,-8.069507,-34.898567,102.723333333333,118.856666666667,115.323333333333,110.756666666667,116.023333333333,109.956666666667,1,1,2,1,1,1
1628,-8.069507,-34.89502,108.023333333333,126.49,118.156666666667,120.023333333333,116.79,111.056666666667,0,1,2,1,1,1
1629,-8.069504,-34.895119,110.723333333333,125.59,118.99,118.19,115.656666666667,106.69,0,1,2,1,1,1
1630,-8.069501,-34.890915,113.623333333333,136.09,124.323333333333,112.423333333333,108.956666666667,122.423333333333,0,1,3,1,0,1
1631,-8.069493,-34.890995,107.356666666667,137.523333333333,124.223333333333,115.956666666667,99.9566666666667,127.59,0,1,3,1,0,1
1632,-8.069491,-34.895054,111.023333333333,124.79,112.356666666667,118.756666666667,109.823333333333,115.69,0,1,2,1,1,0
1633,-8.069489,-34.890938,108.056666666667,133.99,124.523333333333,113.856666666667,102.923333333333,126.156666666667,0,1,3,1,0,1
1634,-8.069486,-34.895134,103.94,127.44,110.69,110.49,109.04,114.84,0,1,2,1,1,0
1635,-8.069481,-34.889503,127.623333333333,136.69,131.09,117.056666666667,108.823333333333,137.39,0,1,3,1,0,1
1636,-8.069479,-34.895813,98.94,127.19,120.29,108.39,113.99,121.64,0,1,2,1,1,1
1637,-8.069477,-34.898659,112.556666666667,110.956666666667,114.99,116.223333333333,114.423333333333,104.59,1,1,2,1,1,1
1638,-8.069475,-34.896446,107.29,99.4566666666667,112.256666666667,88.1566666666667,120.59,116.79,0,1,2,1,1,1
1639,-8.069473,-34.897377,105.09,108.64,117.69,101.64,125.79,115.84,0,1,2,1,1,1
1640,-8.069473,-34.890972,109.115,133.715,127.115,115.065,102.24,124.34,0,1,3,1,0,1
1641,-8.069466,-34.895191,106.123333333333,125.79,115.79,114.723333333333,117.823333333333,109.056666666667,0,1,2,1,1,0
1642,-8.069464,-34.898678,110.99,113.34,115.89,113.89,121.69,100.24,1,1,2,1,1,1
1643,-8.06946,-34.895771,98.54,125.39,114.79,105.24,112.14,115.59,0,1,2,1,1,1
1644,-8.069458,-34.895111,107.94,125.89,116.54,117.14,121.34,109.14,0,1,2,1,1,0
1645,-8.069456,-34.891071,105.556666666667,138.39,120.956666666667,119.923333333333,102.956666666667,124.69,0,1,3,1,0,1
1646,-8.069456,-34.889526,129.69,135.823333333333,129.19,114.656666666667,100.456666666667,133.723333333333,0,1,3,1,0,1
1647,-8.069455,-34.895123,110.49,126.69,110.14,112.99,110.74,108.34,0,1,2,1,1,0
1648,-8.069453,-34.891014,107.19,136.356666666667,120.823333333333,115.856666666667,97.29,130.656666666667,0,1,3,1,0,1
1649,-8.069448,-34.895206,107.79,125.956666666667,112.99,113.69,112.623333333333,112.156666666667,0,1,2,1,1,0
1650,-8.069441,-34.900639,125.79,126.19,119.39,128.123333333333,133.49,119.023333333333,1,1,2,1,2,1
1651,-8.06944,-34.90065,119.323333333333,126.923333333333,118.856666666667,122.29,131.056666666667,121.356666666667,1,1,2,1,2,1
1652,-8.069434,-34.898766,114.156666666667,115.39,114.423333333333,109.29,117.123333333333,104.423333333333,1,1,2,1,1,1
1653,-8.069434,-34.895256,101.64,123.29,123.74,114.64,115.09,110.69,0,1,2,1,1,0
1654,-8.069428,-34.89106,108.99,134.023333333333,120.723333333333,122.356666666667,104.156666666667,131.89,0,1,3,1,0,1
1655,-8.069423,-34.890705,118.59,120.856666666667,117.923333333333,103.99,88.5566666666667,125.423333333333,0,1,3,1,0,1
1656,-8.06942,-34.891144,104.49,137.523333333333,122.456666666667,120.39,106.99,130.356666666667,0,1,3,1,0,1
1657,-8.069418,-34.898796,108.923333333333,116.856666666667,116.623333333333,109.456666666667,118.123333333333,109.79,1,1,2,1,1,1
1658,-8.069418,-34.895199,101.856666666667,124.423333333333,113.39,112.423333333333,108.59,110.89,0,1,2,1,1,0
1659,-8.069416,-34.896473,100.04,98.24,113.69,88.14,122.09,116.59,0,1,2,1,1,1
1660,-8.069409,-34.895199,109.99,126.29,114.456666666667,114.756666666667,118.923333333333,111.39,0,1,2,1,1,0
1661,-8.069407,-34.895309,104.523333333333,123.023333333333,120.39,114.69,114.523333333333,111.523333333333,0,1,2,1,1,0
1662,-8.069407,-34.895279,103.523333333333,122.29,114.19,107.79,114.99,112.79,0,1,2,1,1,0
1663,-8.069399,-34.891121,104.523333333333,135.09,124.19,119.823333333333,105.39,128.856666666667,0,1,3,1,0,1
1664,-8.069396,-34.895741,104.456666666667,119.69,119.823333333333,111.69,110.723333333333,125.923333333333,0,1,2,1,1,1
1665,-8.069393,-34.898869,109.34,110.94,118.94,109.14,114.64,108.74,1,1,2,1,2,1
1666,-8.069393,-34.895782,105.956666666667,113.423333333333,119.99,98.79,117.29,119.323333333333,0,1,2,1,1,1
1667,-8.069393,-34.889519,126.14,134.39,131.715,115.815,101.415,130.94,0,1,3,1,0,1
1668,-8.069386,-34.900616,120.44,125.19,122.19,125.39,136.99,118.64,1,1,2,1,2,1
1669,-8.069386,-34.895351,106.256666666667,122.623333333333,118.556666666667,110.256666666667,120.456666666667,111.756666666667,0,1,2,1,1,0
1670,-8.069386,-34.889538,126.156666666667,133.823333333333,129.723333333333,114.723333333333,101.39,131.023333333333,0,1,3,1,0,1
1671,-8.069385,-34.891209,103.465,139.29,127.815,124.49,107.69,132.79,0,1,3,1,0,1
1672,-8.06938,-34.895271,107.89,127.94,108.89,114.64,107.89,112.09,0,1,2,1,1,0
